"","AEX","AORD","ATX","BFX","BVSP","FCHI","FTSE","FTSEMIBMI","GDAT","GDAXI","GSPC","GSPTSE","HSI","JKSE","KLSE","KS11","MERV","MXX","N225","OMX","SSEC","SSMI","STI","TWII"
"2001-03-19",-0.0106801455222696,-0.0111975810491298,-0.00103806266054729,-0.014600133127411,-0.0266700208598731,-0.0110644041097103,-0.00201535141591336,0.000720913187887362,-0.0171050242481563,-0.013553873933807,0.0174731363816214,0.0202901497705916,-0.00477022786400561,-0.0357769490049904,-0.0100952795261255,-0.00808944951903801,-0.0195583760325677,0.00959062672319888,-0.00344013012589528,-0.00909958009823963,0.00807575251610082,-0.01102702856927,-0.0285917462940466,-0.024864272821068
"2001-03-22",-0.0550852260518289,-0.00816225794632253,-0.0273910158418946,-0.0442563007589181,-0.0532250308517863,-0.0453376046235636,-0.0435908471070992,-0.0421674516360504,-0.0149319634949023,-0.0487670116559809,-0.0465302734206441,-0.0315109911811202,-0.0641213137252095,-0.0108445834516484,0.00633825684372713,-0.0137182595013883,-0.0722769466335125,-0.0516443781917264,0.0529572004493559,-0.0435668335801509,0.0246924283656655,-0.067718369074635,-0.0226866727216857,0.0156622050364366
"2001-03-23",0.0212856550115044,-0.0133226154225952,0.0122001678574808,0.0167216267405816,0.0258241843393403,0.0258424178078052,0.0163294076747,0.0296515092414076,0.0067919409982089,0.0286591176832953,0.0197134959378582,-0.00338445849179969,-0.00305407389793544,0.0225693455145732,-0.000328617527169506,0.0205073446859245,0.0603276485906159,-0.0031647864347164,0.0276650496685029,0.0215879268613763,-0.0164178219532252,0.0243586617419815,0.0187070052565721,0.0120713619488058
"2001-03-27",0.0534546597544816,0.00766214824400002,0.0232502077572905,0.0501681448713844,0.0273334406278867,0.0558656599280827,0.0585591519954356,0.0508472489781404,0.00332152217374926,0.0685706427025501,0.036472680011757,0.0144891467754835,0.00984854388228307,-0.00585598114371511,-0.00870400176567632,-0.0094689082795556,0.0694478143834942,0.0296019930152305,0.0315664751487841,0.0722792949930664,0.0258229269638983,0.0400277612476447,-0.0211632155228978,0.0143401916932397
"2001-03-28",-0.0102946573534393,0.00297808369972508,0.00389861568946959,-0.00400678852472947,-0.01377834265422,-0.0164012291457798,-0.0201204267754616,-0.0142026161451394,-0.00235078522296561,-0.0205336770623301,-0.0247330086313511,-0.0320912342063409,0.0112296670010874,0.0157884224769473,-0.0040020955848199,-0.00774249832638141,-0.0134561953954293,-0.0151658546876252,0.0092819547783467,-0.049048330330578,-0.00018226006863209,-0.00633854973341741,-0.0150406255522926,-0.0110974299227546
"2001-03-29",0,-0.000671662832184339,0.00256219875308616,0.000937980622278012,-0.0242109079616473,0.00145314182129042,-0.00457047468182203,0.0147675734031747,-0.0122987040295719,0.0105636165083727,-0.00464106100051609,-0.0082535359547542,-0.0135940414747253,0.0174203251818401,-0.0133908810709373,-0.00948142684884345,-0.0236039173228342,-0.00911981728906497,-0.0516660669544269,-0.023598635707792,-0.0024788057655929,0.0111335883767332,-0.0160193028796272,0.00248681330518785
"2001-03-30",0.0100618507930283,-0.00912871474618626,0.0120142050681782,0.0271514206036905,0.0108636165900506,0.00435858039763204,0.00807345125539527,0.00112895788662648,0.0102774606052769,-0.008429216593278,0.0107267092419834,0.0216845493276203,0.00650590220175218,-0.0018956487111943,-0.00700274343776552,-0.00110793887804395,0.00096933696776258,0.0139359612309757,-0.0055738091726294,-0.0133991352389948,0.00527566538660906,0.0172948094176828,0.0279587182410959,-0.00618306301105953
"2001-04-03",-0.03384218591661,0.0134708093388767,-0.0136105338453563,0.0022558153517771,-0.0497706973738996,-0.0346543701219115,-0.0307500423680409,-0.027453112260158,-0.0259197369129325,-0.0485873075328005,-0.047538714913701,-0.0217382665196748,-0.0139217793870188,-0.022282836623492,-0.0223489525367899,-0.0388950152535932,-0.0254905303251762,-0.0270459985428246,0.00955211063660499,-0.0506246842777625,0.00485247409713629,-0.0423182268928937,-0.0181302357352191,-0.0624672992599944
"2001-04-04",-0.00419569704374645,0,0.00403284815470872,-0.00745530124732507,0.00855325597187218,0.0134621002399733,0.0132016491762244,0.0114262996928947,0.000313435781091442,0.00792753122894574,-0.00290532541787947,-0.00388965452353318,-0.0422418571445089,-0.0141748120378882,-0.0634219707792472,-0.0191991611373812,-0.00372831715558863,-0.000238517792350734,0.00897411296268302,0.0157098228190229,-0.015346653919635,-0.00662958634564426,-0.0135454109669704,-0.00755020117987115
"2001-04-06",0.0264914783856485,0.0115927114090475,0.00560019127923184,0.0110763218673133,0.0444674529063729,0.0132969572093149,0.011816357695194,0.0177690625595961,0.0289149402149587,0.0179209626347436,0.0225669647957814,0.00796493277842814,0.0264143095909244,-0.00837722400361685,-0.0287124065026951,0.0250635654859312,0.0495819798653709,0.0215714757065459,0.0105894953091159,0.0268998508409428,0.00851902216930878,0.0187954999819215,0.0292776531024845,0.0200134846394615
"2001-04-09",0.0106147471082689,-0.00536786890427443,0.00970041063319549,0.015396753341502,0.0160255449891356,0.00842987619237512,0.0109723077343595,0.010086173835111,-0.00804632266506999,0.0143087236508652,0.00808462574115154,0.00843283689759744,-0.0150080428430002,-0.00568934093269391,-0.0426318547607787,-0.0174562261167406,0.0219673832910496,0.0106710978497802,-0.0413396718832892,0.0369046447564791,0.00414626347992186,0.0164989227611922,-0.0460890803222203,-0.0207574038006371
"2001-04-10",0.0223533127646736,0.00350819652425827,0.0068229805448059,0.00546888671630086,0.0221059157882806,0.0281554507875921,0.0243682984574694,0.0108130960690307,0.0143251838615512,0.0227169728124146,0.0267062185343825,0.0271805619304342,0.00094777384357414,0.0189239975188089,0.00387789951808237,-0.012643416654484,-2.1620104122988e-05,0.03621716603317,-0.0173981279641495,0.0295990584182508,0.00523433327992251,0.0144483247590799,0.00635615996612149,-0.00898724687261243
"2001-04-11",0.0105324320801392,0.00907652202717912,-0.00758585999001671,-0.00840133038323732,-0.0153349507906881,0.00566736497702891,-0.00257092253210445,-0.00429611122152807,0.00427209573084397,0.00629084451383655,-0.00213342151772977,-0.00428238969939976,0.0395523301226497,-0.00554351034088629,0.0220595484847044,0.0326841038891938,-0.0148618000488963,0.00572019673230351,0.0430115433054965,-0.0126438072519326,0.00136997859662369,0.00866105354772628,0.00687916747195683,0.0211166446443372
"2001-04-17",-0.012480133521489,0.000406373257876069,0.00223664023441827,-0.01444161058867,-0.033066532943911,-0.00384018902207117,-0.00467565696857797,0.00674991584801887,0.0313965595743557,-0.00262142296631396,0.0219884527485448,0.0137011248463175,-0.00789953678738087,-0.0195800743611692,0.0125816470905598,0.0126090210705492,-0.0175148529856628,0.0109346839229456,-0.00821891401469088,-0.0245528067938876,0.0210226794762729,0.00153285602311115,-0.0310870525018929,-0.00656897586059557
"2001-04-18",0.0266723253877847,0.00613774483016982,0.011116853888633,0.00919085392177443,0.0422020838177808,0.0302621634923188,0.0221615403424416,0.0207157424716797,0.0402012399708038,0.0379038909422444,0.0381532246128193,0.0391390671721492,0.0286462395949751,-0.010630147304278,-0.00882030167178716,0.0494042979887857,0.0413216114475725,0.0122758334377782,0.0430410347113099,0.0573355911187017,-0.00189227932473646,0.0125468719419715,0.0247435176961606,0.0140140764671202
"2001-04-19",-0.00910531840977491,0.0136048426045967,-0.00577596528152302,-0.00248591367735518,-0.0356670216279706,-0.00455712705892353,-0.00316280025877802,-0.00515730900714573,-0.00915165585875855,0.00275865771532757,0.0124647215745988,0.00202716464320396,0.0434542251364558,-0.019622525956466,-1.75609409174271e-05,0.0422609551640658,-0.0412323574420457,-0.018862065685898,0.0164663593348653,0.0253372563454182,0.000140907442031768,-0.00716602517469944,0.0245774640464012,0.0179710062360918
"2001-04-20",-0.00708363229264641,-0.00611627215183219,0.00285892422792333,-0.0168563193078279,-0.0522748510545554,-0.00561971762517999,0.00139552877077165,-0.00795989667409103,-0.00442859173789145,-0.00876373849355083,-0.00857944945289013,-0.00594573000757315,-0.00746901371603848,-0.0186377214675968,0.00988062824104752,-0.0125403932627037,-0.0647824343184649,-0.013067130735875,-0.00742643175309432,-0.0383126847513955,-0.00949564699449912,-0.00644394719027552,0.00620813431732792,-0.00211869412746069
"2001-04-23",-0.0122765646416614,-0.000678452815952468,-0.00191055634115855,-0.01419598342041,0.0142812967673382,-0.00967900360654106,-0.00144667337773363,-0.0179806011101853,-0.00252194592734867,-0.012560705029605,-0.0150934599623991,-0.0211621827040709,-0.0102117309471552,0.0102980487534898,-0.00400332645650092,0.00832425003704085,-0.0207536815950933,-0.0110152841202371,-0.00364396327092997,-0.0239039773371745,-0.000887307536466153,-0.00952118365425392,0.0171864810491948,0.000191223949231656
"2001-04-24",0.0134751403367783,0,0.00485244586235378,0.00801898775136056,0.0125175984450117,0.00509738903720525,-0.00529390918942241,0.0122059932674237,-0.00999400059804856,0.0120056542276519,-0.0122360230967606,-0.00481619108751374,-0.00277510859514329,0.00487249733839423,-0.0029343339385548,-0.00949332197163866,0.021134423551687,0.000244624993275266,0.00200883571526944,0.00702071746272281,0.00729653732760926,0.0136979768299099,0.0007356726954173,-0.00149464961728185
"2001-04-26",0.0136555902567457,0.00381806116650907,0.00124871114030256,0.00866971677952399,0.0478148318695766,0.0105078836936539,0.00478281849383322,-0.00059928088090011,0.00536205900659681,-0.000148538687328781,0.0205000236185233,0.00865506412229244,0.00139266768092128,0.00925610848814085,0.0142415663243121,0.0107048261852007,0.0398775190629186,0.0201887880083671,0.0165863842697043,0.0190650462051885,-0.0286204845990259,-0.00935641638896811,-0.00957639241789199,-0.0127134265771449
"2001-04-27",0.0155308203894053,-0.00511458260769082,0.00618738706953881,0.00465360369262591,0.0115210976236764,0.0170455908797891,0.0140615190422508,0.0107819095310013,0.00504556037870429,0.0083878035880911,0.0148983716886697,0.000878977450726737,0.00696649342101274,0.000643089052045021,0.0102594571802754,-0.00892470041784943,0.0269304531892418,0.000154752717767437,-0.00277417848808703,0.022691771268085,0.00476426798655893,0.00647730285427883,0.00976018944272905,-0.0186665366384133
"2001-05-08",-0.0186524045883552,0.0130732400557196,-0.0202778575456932,-0.0245008857681563,-0.0121989718361846,-0.0106447537447032,-0.0109818808113253,-0.00768948350430065,-0.0339686276466367,-0.0108304922513653,0.00648299138467046,0.012088896247235,0.0114956809022875,0.0591225926963288,-0.0258663817021096,0.0597629205610382,-0.046297470621254,0.000414398588189258,0.025138611885744,0.00891052246366453,0.0107616632059448,0.0251073763980489,0.00916656862317922,-0.0453115092733221
"2001-05-09",-0.00834909728384847,0.00213193727851468,0.00217694453687844,0.00220885269370985,0.00216758196363109,-0.00451450941220699,0.00123942816689926,-0.0119737910111937,-0.0135985325720007,-0.00735754969505109,-0.00449781984975495,0.000793304313585708,0.00326846571215533,-0.00231653407693333,0.00349705746123519,-0.0206375283386695,0.00523068460261999,0.0158293933811873,-0.0143937721450413,-0.00971253082336965,-0.00239014015927008,-0.0080506294977063,-0.0116066062274376,0.0107462451959925
"2001-05-10",0.0308383508276968,0.01155493679037,0.0135402629964538,0.0142200325016351,0.0143761712803308,0.0206124287168574,0.0118573800157673,0.0113760028096728,-0.000456270351307353,0.0165576177154261,-0.000286758371409235,0.00628702507401968,0.0014461349176802,-0.00830613152409931,0.00143027833217424,0.00437844889371153,-0.000440653093628285,-0.00235276741931223,-0.00477248387499074,0.0110830496595424,0.00672548551196162,0.0154361906289537,0.00389178242980392,-0.0213377948560165
"2001-05-11",-0.00523730807684952,0.000360811554408258,0.000857765001046396,0.00251619885470422,-0.033917651272386,-0.00701828167751906,-0.0113315990783338,0.000647587758315638,0.0028594967710216,-0.00392650642048231,-0.00760545851843464,-0.0121151797501096,0.00233545629800247,0.00358678596306117,-0.00473459718243507,0.00288549716828701,-0.0274202457525794,0.0029977722742629,0.00186231634410916,-0.00511092002806013,0.00377535144069352,0.00409141795090839,0.00851944249339276,0.0213530982946573
"2001-05-14",-0.00868242675168052,-0.00213681459681681,-0.00588693833037013,-0.00567226699125989,-0.0178215646087718,-0.0143883077914104,-0.0356116800843509,0.00328129955344991,-0.0221248392971134,-0.0125090471204903,0.00260563998423535,-0.00170892534693579,-0.0280687309668028,-0.00562384544681738,-0.00761184980902385,0.00174789527662877,-0.00917335631649596,-0.0112456562190815,-0.0122436434129902,-0.0114274400336463,0.0106423343754694,-0.00585579667501257,-0.0137614590732795,-0.010811729641425
"2001-05-15",0.00535058650397691,0.00222701555987825,-0.0101685099595423,-0.00206320383540159,-0.000772933320284608,0.0102267813905126,0.0264291144175655,-0.00607390097934868,-0.00974223418863396,0.000939378526586765,0.000416190629554336,0.00394976679440617,-0.000685049558926565,0.0070188094533119,-0.0092718474598108,-0.00477103478951246,0.00817153618953803,-0.00914956066816686,0.0129632938761866,-0.00289954717915197,0.00576626585599183,0.00978487913961956,0.00626581641966606,-0.00341746738111937
"2001-05-16",-0.00744775621269422,-0.00295031336115237,0.00283589724706257,-0.00784246830719937,0.033728145198749,-0.00387463953761191,0.00700957058181828,-0.00229977103661128,0.0056382971908544,0.0127771947057322,0.0280555247225012,0.012886481351547,0.00645907772495669,0.0143275408110206,0.00655065203482685,-0.015428864452903,0.0252390262738702,0.00781475258657593,-0.0259317438955247,0.00911293693029513,0.00384502723523816,0.00263283850059182,-0.0202554754779625,-0.0149932391466852
"2001-05-17",0.0106613846331829,0.00840643823717002,0.0181701124178719,-0.00209458262430751,0.00542227165560405,0.0125881683904563,0.00349492200889578,-0.00147764155265584,0.00649613780053393,0.00411777943933878,0.00272005392321084,0.0101374913973551,0.0223870796291656,0.00125907871123498,0.000813543142148099,0.041056751020033,0.00624038535718086,0.0577624628864708,0.0156787030338172,0.0243780887952862,-0.00221108060820008,0.00940295351056797,0.0151199402263886,0.0120132805573174
