"","AEX","AORD","ATX","BFX","BVSP","FCHI","FTSEMIBMI","GDAXI","GSPC","GSPTSE","HSI","JKSE","KLSE","KS11","MERV","MXX","N225","SSEC","SSMI","TWII"
"2001-02-08",0.325896197017794,0.458674313457763,0.671087173260254,-0.426669528534518,2.53133468751248,0.369956412427008,0.101943893354139,0.875476304590705,-0.625417114573956,-0.624642251137608,-0.876565637930504,-0.803748716309638,-1.27402306883582,2.63425605587591,1.16990254669833,-0.30564480052071,-1.71885634874709,-2.54745471264242,-1.05752633233198,1.13551686471176
"2001-02-09",-0.693000858650539,-0.504657667603148,-0.840656304284693,-0.175314429558249,-0.610804377106788,-1.0639323145984,-1.47905463022333,-2.12801562972391,-1.34252655657425,-1.36490133130902,-0.227294455977223,-2.96145690149707,0.683891557701077,0.657092954694516,-1.06280441911331,0.208123236211044,2.143065799598,1.38058725441903,-0.235826139022777,0.885859827980973
"2001-02-13",0.638763528408504,0.775810305365354,1.09448590320467,0.486193425822989,-0.245370223007946,0.465794476303749,1.18684663009638,0.932375226255822,0.306812229733833,-0.17318731097582,-0.192713768811537,-0.407922953818218,-0.7853474277149,0.554333929431738,-0.720185157310471,0.27011460346813,-1.10970114874291,0.334548786507494,-0.233856136850008,3.67777059240222
"2001-02-14",-0.860643475244505,0.246147598261182,-0.785849718325426,0.0448011865001874,0.140285269674933,-1.6656388184245,-1.42214639276919,-1.19745647267884,-0.218619515197904,-0.34278397222387,0.111662075330976,-0.696507832025439,-0.641712628767266,0.839842923246348,-1.18905212015186,-0.0193371652345675,0.070480477766921,-0.0167061741326968,-1.12506470078877,-2.34686488147933
"2001-02-15",0.563383194247091,-0.688295636467195,1.15513634765714,0.164778957690714,-1.07467928046123,1.06267775000877,0.76738422925775,1.71062523508994,0.80907306226834,0.624202818817921,-0.658195696062691,3.94034632417783,-0.450246717303049,-0.0331293787263931,-0.167848087949363,0.550363240791363,0.325650196154648,-0.855366854500428,0.670958700551516,3.6121588006381
"2001-02-16",-1.10891618225768,-0.155975532418218,0.921530341612264,-0.566420463565365,-4.08539762955655,-1.93640027429645,-2.17420418116969,-2.33931284992774,-1.90862870462887,-6.61627282384512,-0.803278518716333,-1.86729334929119,0.467038629477212,0.213475404856478,-2.23905267063387,-0.418370651388145,-1.14629869647125,-0.232227502742699,-1.3877009138632,-0.964134959857255
"2001-02-20",-1.0902592629396,-0.500163629789618,2.24297091790664,-0.286930277354891,-2.16359076876991,-0.832563848568135,-1.40993120702433,0.190989441850853,-1.75089540802036,-1.882207548819,-0.660829868922264,0.370077575740613,-0.18767299430813,0.629504095012567,-2.7615755421853,-1.93635574066011,0.551549476176305,0.577845158175627,-0.6699863903048,-1.2379309428562
"2001-02-21",-1.27612608745178,0.316345685813957,-0.456544975457618,-0.465498570497225,-2.01244690383113,-1.34936951676643,-0.807711670314859,-1.61852205349202,-1.86808588950056,-2.15870189583001,-1.13898261417305,1.4245041364549,-0.252658252635651,-2.36200045205157,-4.31527177915445,-3.89618989491929,-1.12554544395866,-2.27279516365968,-0.892938717074721,-0.357850070456678
"2001-02-22",-1.53970465003415,-0.639865859580802,0.0473210051530337,-0.74494686084714,2.00616174622876,-0.400667458416848,-0.920240601661071,-1.10883613980768,-0.195373755531847,0.895393830147739,-1.66091751897177,-0.655244182489767,0.275082278725947,-1.88810743039927,2.10371575019872,0.383602727474219,-0.204174451988592,-0.108266401927359,0.204058942749974,-3.26136893685369
"2001-02-23",-1.51421590517735,0.033937177557597,-0.640369012289188,-0.141797629410512,1.54674407078215,-2.40635811833183,-1.68810800781838,-3.28119737664725,-0.557092480229926,-1.29316683840823,1.19767537825268,0.369086018964371,-0.10096057693012,0.0188609429848441,0.152156922761826,-0.533189825928027,1.31190214171522,1.51350021544552,-0.596335935032322,-0.559115965790369
"2001-03-02",0.847267991426204,1.18990762007254,-0.379999620269444,0.636347514385172,2.58421784617191,-0.582585195234486,-2.16446597740241,1.36797481661795,-0.941921676377877,-0.273139520139942,-8.99248333282046,-2.89552437667489,-1.36883018218024,-4.21424743645007,-2.55177743990673,2.21983352469586,-7.72068969035153,2.4872148305513,-0.973545161750167,-4.05151817961826
"2001-03-07",1.35791061564694,0.789509760737594,2.24057832943609,0.440205307938957,-1.12810512226247,3.5595326283568,2.48988116857021,2.35268155053792,2.22037832758168,3.61686775701973,1.49897799299819,1.0325976511246,-0.202173166514719,1.63112843743987,6.51426960851955,3.17692799559275,3.69925781027813,0.305110935665898,0.947250823443824,4.92425398543457
"2001-03-08",-0.494252117576455,-0.50943312837699,-0.396022659992123,-0.573215765563884,-1.02998887392118,-0.824370484523484,0.0124948458923413,-0.613713816284189,0.225595057690331,-0.897802667230074,0.22257110859929,-0.585610337797249,-0.748183620420306,1.85384317976967,-0.313630640444007,0.468785710291364,-0.57798522842436,0.487116914957131,-0.466562823282146,-1.15093541306681
"2001-03-09",-0.0840138483058084,-0.380732390320837,-0.674880929931732,0.0761250857238771,-0.642969757579692,-1.29115269180122,-1.87152355129996,-1.00454258594702,-2.50757250942897,-1.12571070016614,-0.102809119952241,-3.30853791706049,-0.1667011488931,-2.36160254581472,-0.0481729359619543,-1.42671277734614,-0.179276633978276,0.536317744078918,-0.455471799610585,-0.537068011569275
"2001-03-12",-2.02065233277313,-0.339305293910286,-0.0356508159791602,-0.930938521621805,-3.76663799825696,-2.38418187119169,-2.84844502164479,-2.57724036627938,-4.41407831410325,-2.55463602338519,-2.9863779099685,-4.31660194381918,-0.920426233605109,-3.72924661265248,-2.38957634096169,-5.02936696135752,-3.68222002170189,0.0443300704151106,-1.81589567989207,-1.73598224735425
"2001-03-13",-0.977329876741528,-1.67978220728919,-0.245721612944827,-1.45561256634092,0.36643029011465,-1.06489350939185,0.0130970623475335,-1.3927524517344,1.47196301417649,0.367534244966805,-2.08069156981079,-2.73620992440984,-0.912863593713009,-3.18381025751737,-0.451637646521608,0.478115712467542,-2.93188345549087,-0.690711309496717,-0.259799706708641,0.495485816998453
"2001-03-14",-1.53954044337627,-0.0124533509783475,-1.4036832064078,-1.75291666612472,-2.19931664599606,-1.38553086186466,-0.976490578662492,-2.87183701242348,-2.61818928901087,-1.93582383274808,-1.20931398746897,0.848151451268198,-0.0439555737889563,2.8585485202143,-3.13538396655799,-3.01756791188446,0.201913158110401,0.99156553440336,-2.12108072931887,0.848558011351486
"2001-03-15",0.184524108606432,-0.70632222721656,-0.692741812695274,-1.1112535403182,-1.21429592105073,1.20781005481359,0.777229874574026,1.64039113643586,0.585412580995914,0.207296248256483,1.29183847559222,-0.600470327119851,-0.952750488901355,-0.267256370617197,0.439420360269249,-0.364103143456518,2.57752916108096,0.197217143820438,0.748672010307239,1.48289082122517
"2001-03-16",-2.85848021279635,0.272498673044907,-1.84087031232067,-2.49064629721847,1.16180592575059,-1.41778462341726,-1.75800773393124,-2.6748681974917,-1.98191833988597,-0.910420876472884,0.132242905170621,-1.65450055230787,-0.571269556347254,-0.584922352545014,-1.92053416743203,1.471328140404,0.657355050422481,-0.116996570481476,-2.32629893226619,0.714692376228321
"2001-03-19",-1.06801455222696,-1.11975810491298,-0.103806266054729,-1.4600133127411,-2.66700208598731,-1.10644041097103,0.0720913187887362,-1.3553873933807,1.74731363816214,2.02901497705916,-0.477022793795889,-3.57769490049904,-1.00952795261255,-0.808944951903801,-1.95583760325677,0.959062672319888,-0.34401299615574,0.807575251610082,-1.102702856927,-2.4864272821068
"2001-03-22",-5.50852260518289,-0.816225794632253,-2.73910158418946,-4.42563007589181,-5.32250308517863,-4.53376046235636,-4.21674516360504,-4.87670116559809,-4.65302734206441,-3.15109911811202,-6.41213136459822,-1.08445834516484,0.633825684372713,-1.37182595013883,-7.22769466335125,-5.16443781917264,5.29572004366639,2.46924283656655,-6.7718369074635,1.56622050364366
"2001-03-23",2.12856550115044,-1.33226154225952,1.22001678574808,1.67216267405816,2.58241843393403,2.58424178078052,2.96515092414076,2.86591176832953,1.97134959378582,-0.338445849179969,-0.305407413610403,2.25693455145732,-0.0328617527169506,2.05073446859245,6.03276485906159,-0.31647864347164,2.76650495107855,-1.64178219532252,2.43586617419815,1.20713619488058
"2001-03-27",5.34546597544816,0.766214824400002,2.32502077572905,5.01681448713844,2.73334406278867,5.58656599280827,5.08472489781404,6.85706427025501,3.6472680011757,1.44891467754835,0.984854396253176,-0.585598114371511,-0.870400176567632,-0.94689082795556,6.94478143834942,2.96019930152305,3.15664752197549,2.58229269638983,4.00277612476447,1.43401916932397
"2001-03-28",-1.02946573534393,0.297808369972508,0.389861568946959,-0.400678852472947,-1.377834265422,-1.64012291457798,-1.42026161451394,-2.05336770623301,-2.47330086313511,-3.20912342063409,1.12296673910297,1.57884224769473,-0.40020955848199,-0.774249832638141,-1.34561953954293,-1.51658546876252,0.928195492228134,-0.018226006863209,-0.633854973341741,-1.10974299227546
"2001-03-29",0,-0.0671662832184339,0.256219875308616,0.0937980622278012,-2.42109079616473,0.145314182129042,1.47675734031747,1.05636165083727,-0.464106100051609,-0.82535359547542,-1.35940416282203,1.74203251818401,-1.33908810709373,-0.948142684884345,-2.36039173228342,-0.911981728906497,-5.16660673980009,-0.24788057655929,1.11335883767332,0.248681330518785
"2001-03-30",1.00618507930283,-0.912871474618626,1.20142050681782,2.71514206036905,1.08636165900506,0.435858039763204,0.112895788662648,-0.8429216593278,1.07267092419834,2.16845493276203,0.6505902200729,-0.18956487111943,-0.700274343776552,-0.110793887804395,0.096933696776258,1.39359612309757,-0.557380863501145,0.527566538660906,1.72948094176828,-0.618306301105953
"2001-04-03",-3.384218591661,1.34708093388767,-1.36105338453563,0.22558153517771,-4.97706973738996,-3.46543701219115,-2.7453112260158,-4.85873075328005,-4.7538714913701,-2.17382665196748,-1.39217793053561,-2.2282836623492,-2.23489525367899,-3.88950152535932,-2.54905303251762,-2.70459985428246,0.955211048056093,0.485247409713629,-4.23182268928937,-6.24672992599944
"2001-04-04",-0.419569704374645,0,0.403284815470872,-0.745530124732507,0.855325597187218,1.34621002399733,1.14262996928947,0.792753122894574,-0.290532541787947,-0.388965452353318,-4.22418574657968,-1.41748120378882,-6.34219707792472,-1.91991611373812,-0.372831715558863,-0.0238517792350734,0.897411250756441,-1.5346653919635,-0.662958634564426,-0.755020117987115
"2001-04-06",2.64914783856485,1.15927114090475,0.560019127923184,1.10763218673133,4.44674529063729,1.32969572093149,1.77690625595961,1.79209626347436,2.25669647957814,0.796493277842814,2.64143095123526,-0.837722400361685,-2.87124065026951,2.50635654859312,4.95819798653709,2.15714757065459,1.05894958345232,0.851902216930878,1.87954999819215,2.00134846394615
"2001-04-09",1.06147471082689,-0.536786890427443,0.970041063319549,1.5396753341502,1.60255449891356,0.842987619237512,1.0086173835111,1.43087236508652,0.808462574115154,0.843283689759744,-1.50080425995824,-0.568934093269391,-4.26318547607787,-1.74562261167406,2.19673832910496,1.06710978497802,-4.13396718706753,0.414626347992186,1.64989227611922,-2.07574038006371
"2001-04-10",2.23533127646736,0.350819652425827,0.68229805448059,0.546888671630086,2.21059157882806,2.81554507875921,1.08130960690307,2.27169728124146,2.67062185343825,2.71805619304342,0.0947773597870238,1.89239975188089,0.387789951808237,-1.2643416654484,-0.0021620104122988,3.621716603317,-1.73981283548699,0.523433327992251,1.44483247590799,-0.898724687261243
"2001-04-11",1.05324320801392,0.907652202717912,-0.758585999001671,-0.840133038323732,-1.53349507906881,0.566736497702891,-0.429611122152807,0.629084451383655,-0.213342151772977,-0.428238969939976,3.95523304438026,-0.554351034088629,2.20595484847044,3.26841038891938,-1.48618000488963,0.572019673230351,4.30115435365384,0.136997859662369,0.866105354772628,2.11166446443372
"2001-04-17",-1.2480133521489,0.0406373257876069,0.223664023441827,-1.444161058867,-3.3066532943911,-0.384018902207117,0.674991584801887,-0.262142296631396,2.19884527485448,1.37011248463175,-0.789953654816067,-1.95800743611692,1.25816470905598,1.26090210705492,-1.75148529856628,1.09346839229456,-0.821891447260725,2.10226794762729,0.153285602311115,-0.656897586059557
"2001-04-18",2.66723253877847,0.613774483016982,1.1116853888633,0.919085392177443,4.22020838177808,3.02621634923188,2.07157424716797,3.79038909422444,3.81532246128193,3.91390671721492,2.86462395837752,-1.0630147304278,-0.882030167178716,4.94042979887857,4.13216114475725,1.22758334377782,4.30410350907255,-0.189227932473646,1.25468719419715,1.40140764671202
"2001-04-19",-0.910531840977491,1.36048426045967,-0.577596528152302,-0.248591367735518,-3.56670216279706,-0.455712705892353,-0.515730900714573,0.275865771532757,1.24647215745988,0.202716464320396,4.34542251200671,-1.9622525956466,-0.00175609409174271,4.22609551640658,-4.12323574420457,-1.8862065685898,1.6466359045241,0.0140907442031768,-0.716602517469944,1.79710062360918
"2001-04-20",-0.708363229264641,-0.611627215183219,0.285892422792333,-1.68563193078279,-5.22748510545554,-0.561971762517999,-0.795989667409103,-0.876373849355083,-0.857944945289013,-0.594573000757315,-0.746901430814972,-1.86377214675968,0.988062824104752,-1.25403932627037,-6.47824343184649,-1.3067130735875,-0.742643168206314,-0.949564699449912,-0.644394719027552,-0.211869412746069
"2001-04-23",-1.22765646416614,-0.0678452815952468,-0.191055634115855,-1.419598342041,1.42812967673382,-0.967900360654106,-1.79806011101853,-1.2560705029605,-1.50934599623991,-2.11621827040709,-1.02117307240768,1.02980487534898,-0.400332645650092,0.832425003704085,-2.07536815950933,-1.10152841202371,-0.364396305273118,-0.0887307536466153,-0.952118365425392,0.0191223949231656
"2001-04-24",1.34751403367783,0,0.485244586235378,0.801898775136056,1.25175984450117,0.509738903720525,1.22059932674237,1.20056542276519,-1.22360230967606,-0.481619108751374,-0.277510874580678,0.487249733839423,-0.29343339385548,-0.949332197163866,2.1134423551687,0.0244624993275266,0.200883578788691,0.729653732760926,1.36979768299099,-0.149464961728185
"2001-04-26",1.36555902567457,0.381806116650907,0.124871114030256,0.866971677952399,4.78148318695766,1.05078836936539,-0.059928088090011,-0.0148538687328781,2.05000236185233,0.865506412229244,0.139266768113089,0.925610848814085,1.42415663243121,1.07048261852007,3.98775190629186,2.01887880083671,1.65863839094786,-2.86204845990259,-0.935641638896811,-1.27134265771449
"2001-04-27",1.55308203894053,-0.511458260769082,0.618738706953881,0.465360369262591,1.15210976236764,1.70455908797891,1.07819095310013,0.83878035880911,1.48983716886697,0.0878977450726737,0.69664936461713,0.0643089052045021,1.02594571802754,-0.892470041784943,2.69304531892418,0.0154752717767437,-0.277417841691729,0.476426798655893,0.647730285427883,-1.86665366384133
"2001-05-08",-1.86524045883552,1.30732400557196,-2.02778575456932,-2.45008857681563,-1.21989718361846,-1.06447537447032,-0.768948350430065,-1.08304922513653,0.648299138467046,1.2088896247235,1.14956808275828,5.91225926963288,-2.58663817021096,5.97629205610382,-4.6297470621254,0.0414398588189258,2.51386123791928,1.07616632059448,2.51073763980489,-4.53115092733221
"2001-05-09",-0.834909728384847,0.213193727851468,0.217694453687844,0.220885269370985,0.216758196363109,-0.451450941220699,-1.19737910111937,-0.735754969505109,-0.449781984975495,0.0793304313585708,0.326846585937446,-0.231653407693333,0.349705746123519,-2.06375283386695,0.523068460261999,1.58293933811873,-1.43937724239613,-0.239014015927008,-0.80506294977063,1.07462451959925
"2001-05-10",3.08383508276968,1.155493679037,1.35402629964538,1.42200325016351,1.43761712803308,2.06124287168574,1.13760028096728,1.65576177154261,-0.0286758371409235,0.628702507401968,0.144613513797687,-0.830613152409931,0.143027833217424,0.437844889371153,-0.0440653093628285,-0.235276741931223,-0.477248387465146,0.672548551196162,1.54361906289537,-2.13377948560165
"2001-05-11",-0.523730807684952,0.0360811554408258,0.0857765001046396,0.251619885470422,-3.3917651272386,-0.701828167751906,0.0647587758315638,-0.392650642048231,-0.760545851843464,-1.21151797501096,0.233545578382355,0.358678596306117,-0.473459718243507,0.288549716828701,-2.74202457525794,0.29977722742629,0.186231613036014,0.377535144069352,0.409141795090839,2.13530982946573
"2001-05-14",-0.868242675168052,-0.213681459681681,-0.588693833037013,-0.567226699125989,-1.78215646087718,-1.43883077914104,0.328129955344991,-1.25090471204903,0.260563998423535,-0.170892534693579,-2.80687309709773,-0.562384544681738,-0.761184980902385,0.174789527662877,-0.917335631649596,-1.12456562190815,-1.22436433426607,1.06423343754694,-0.585579667501257,-1.0811729641425
"2001-05-15",0.535058650397691,0.222701555987825,-1.01685099595423,-0.206320383540159,-0.0772933320284608,1.02267813905126,-0.607390097934868,0.0939378526586765,0.0416190629554336,0.394976679440617,-0.068504970997374,0.70188094533119,-0.92718474598108,-0.477103478951246,0.817153618953803,-0.914956066816686,1.29632937348063,0.576626585599183,0.978487913961956,-0.341746738111937
"2001-05-16",-0.744775621269422,-0.295031336115237,0.283589724706257,-0.784246830719937,3.3728145198749,-0.387463953761191,-0.229977103661128,1.27771947057322,2.80555247225012,1.2886481351547,0.645907840176818,1.43275408110206,0.655065203482685,-1.5428864452903,2.52390262738702,0.781475258657593,-2.59317437550859,0.384502723523816,0.263283850059182,-1.49932391466852
"2001-05-17",1.06613846331829,0.840643823717002,1.81701124178719,-0.209458262430751,0.542227165560405,1.25881683904563,-0.147764155265584,0.411777943933878,0.272005392321084,1.01374913973551,2.23870794742158,0.125907871123498,0.0813543142148099,4.1056751020033,0.624038535718086,5.77624628864708,1.56787029630649,-0.221108060820008,0.940295351056797,1.20132805573174
"2001-05-18",1.31854323640033,-0.14660786313847,0.251516505598204,0.658201114591783,0.606511731870008,0.81187834392793,0.360261579010057,0.211316249170324,0.268943258534726,0.504250989497379,-1.31891125825305,0.024948706495298,-1.41553589874546,0.693437319423573,-1.01342383282335,2.0871688871555,-0.236792033119038,0.396774473292982,0.240559535539475,-0.619595909974713
"2001-05-21",-0.389059672362535,0.873447583712128,-0.914892814853552,-0.781846617422399,1.62605208717803,0.244454726338184,-0.696674830610355,1.01313588121918,1.60246639946893,0,1.92857712780299,0.946686580321643,-0.593514111566229,3.02114719594053,1.71859267242249,0.663885813104415,2.13207019734885,0.462893164424827,0.180034292466225,-3.04007138441911
"2001-05-22",1.07994876822879,0.0445110475400412,-0.160324410567103,0.695190518938027,-1.99626083632243,0.73033930123696,1.47281743672369,0.33097419709609,-0.263133238139357,1.49649917020511,1.13541146995164,-0.186827758621622,0.388887676891514,-0.156842586918238,0.30494870795561,1.21296024655848,-0.605913753161325,-0.147292393903165,0.439592917817677,0.660702307037653
"2001-05-23",-1.06656262615452,-0.258438840453579,-0.949879693985078,0.383277314537089,-0.928159503551207,-1.10790280575905,-0.509286238356488,-0.886447480821317,-1.56481955786871,-0.557818891998885,-0.280337306530853,0.265397493403352,0.764331975068977,0.743195954397446,0.884357562915472,1.95393885475159,-0.166840631312937,-0.578138629335623,-0.0830875741945292,4.28416838904297
"2001-05-29",-1.1626329519653,-0.405344445037059,-1.62551282743824,-0.430207689604512,-1.63319350966304,-1.58367460562729,-0.737457251288376,-1.53899200315664,-1.65198589437781,-1.16382180916066,-1.5253233366737,6.53420692466087,1.21057072761719,1.50642664962444,-2.40455319415442,-1.73962289772014,-2.11066579889021,-0.791214859655298,-1.09567469439469,-2.22634889887132
"2001-05-30",-1.39574055137643,-0.254175345761531,0.488484740791684,0.815918294611251,0.241854797779517,-1.7840484618393,-1.9099825768043,-1.30100154896073,-1.57793568302562,-1.84187210561415,-1.54888480364548,0.623812810319624,0.537644804239523,-0.575978027082513,-0.533714804327357,-1.18635671256531,-2.05778030344508,1.40843554785244,-0.74467377633809,-0.752342047141141
"2001-05-31",0.419577089308287,-0.681979825502133,0.90296155762255,-0.965121978178285,1.1050594624491,0.182042669790228,-0.268896534481833,1.34885823304192,0.61823674714363,0.744009884964214,-1.84794858033364,-0.752097941575602,0.38476594459711,-2.62150635391309,2.60641361734066,0.128353157267824,-1.72836096078814,0.138116890062356,-0.949057427669686,-0.162478130373245
"2001-06-01",-0.899539310866171,0.304014019990717,1.25256853809335,-0.0962335899192368,0.964615862174689,-0.394602835805635,-0.640574331954191,0.0311902188956381,0.385465789624284,1.08453596919631,-0.251030254422524,-2.33043118994001,-0.283181439569713,-0.834952495240238,-0.781703380095866,0.367309177773478,-0.00226067133031194,0.240603033751352,0.518179428507715,-0.693643383102938
"2001-06-05",1.6469661944627,0.814154899748232,2.2483333415102,2.33644047310184,3.99562872916412,1.52638294139749,0.61492738764688,1.891495313291,1.80018555729857,0.0956942222940071,2.33521175199929,-0.013623901956894,-0.685046858321581,-1.56221319844274,1.61606024071244,0.792810372210262,-0.603846363336302,0.691246527614542,0.882300929670166,1.01399810174367
"2001-06-06",0.0780002427900328,0.0208638540515338,-0.121297411339594,1.65679144172666,-0.429632219249321,-0.359216160400067,-1.13243313544995,-0.799226787963292,-1.06046710705172,-0.782823306171032,0.918610882246007,0.2876349238913,-0.579788089924893,0,-0.841187156243794,1.7623121706249,-0.0543324633726527,0.157099636474101,-0.155526937160566,3.02156829473663
"2001-06-07",-0.230772006083324,0.357015736075184,-0.118201120594463,-0.638927238740639,0.876828272205898,-0.787229049563365,0.826728557138345,-0.132344629047765,0.544167753142233,-0.0354010577517272,0.934189625543702,0.0910041491312796,0.542774577354432,0.580589224287476,2.64908911930526,0.728455744462764,0.776267114863849,-0.388915278471913,0.0962458193006555,-1.29346705729105
"2001-06-08",0,-0.0534726281731679,0.279898328705297,0.044112204705371,-0.635746546058691,-0.24712332811756,0.812293866897562,0.0478514430117372,-0.944175230910727,-0.773294111102452,0.766641846667149,0.212611170141042,1.49802385807583,3.37585016126551,0.0930834078763709,-0.835415980605703,1.14357623876593,-0.302900682877727,-0.543067952084186,1.40526951320972
"2001-06-12",-2.85709393514821,-0.904410433037484,-0.577650341420899,-1.46640384673233,-1.26397439023389,-2.38091196687957,-1.95602107851531,-2.09147417632263,-0.722785524325875,-0.414223404132841,-2.06485537874563,4.4716114273716,2.97757540726113,-2.38104620356969,-0.26397305061181,0.192917410134363,-4.49343155132134,-0.00490914686714916,-1.90337111822689,0.761697707141806
"2001-06-13",0.814766354237051,-0.318340644959392,1.13993220888,0.678158855564082,1.50447630992172,0.781770782368874,0.335156655074087,0.86747153658564,-1.14117639349898,-1.01940488557553,-0.024917717970574,0.00815146745223316,0.941414067379132,1.13004214852364,-0.995586384208647,0.0816268223660543,-0.129751437031089,0.871783642471335,0.947517714394763,-1.07924953169025
"2001-06-15",-3.35345487004188,0.799918916868592,-1.03435732704735,-1.80579426159415,-2.7512594873695,-2.07207890197232,-2.85459315430163,-3.27222675802297,-2.21836744287636,-2.4842085805048,-3.16117796447557,0.114780305665452,-1.56550209500521,0.796434727068007,-1.70371870817574,-1.95432657122776,-0.25822251707357,-1.41257003485054,-1.99411646920122,-0.985316685729032
"2001-06-19",-0.285490346846284,-0.854078534670677,0.33869212136679,0.160244462680126,-3.97520521533803,-0.8508837011453,-1.09487206688392,0.1241728335728,-0.146689194002203,-1.45888528560274,0.237536091114698,1.53994230662029,0.0864900228382481,-1.63702565885746,-4.7048298983718,-4.78472553944869,-1.70414674344084,-1.8494910891544,-0.804243279600492,-2.32689078315005
"2001-06-20",-0.74903113574889,0.770489985370126,-0.324088991998206,1.10085831190041,1.17356034164704,-0.557768076615517,-1.02517712792061,-0.788061388684724,0.867105027727,-0.353734867810473,-1.65017675332635,1.93359121900158,-0.649641424820135,-2.18997198590385,0.350990903622961,1.49976696824083,0.795127004839991,-0.338337670764677,-0.706807228735862,-0.205367164082659
"2001-06-21",0.777792395623322,-0.0358429726743381,-0.853306946808097,0.157534498941292,1.7146776500006,-0.689346387470735,-0.768971429612186,0.853047927419048,1.13001256865033,0.405649884757153,2.05889898537688,0.666256840595558,0.999917520481741,-0.0318895280771336,0.998460112052957,1.35771540867875,2.24520303400997,1.19580332286731,0.0429385251846881,-0.893913077590547
"2001-06-22",1.29485753776111,0.521463070398731,1.18629243132018,0.0797285414754434,-0.95577748431328,0.943924159487786,0.621655820255462,0.259352059965678,-0.949496282429774,0.424693357684625,-0.101896224297349,0.546285870806695,-0.696675380101208,0.59433594447329,-1.92755733337613,-0.0571768501931302,0.631989902778329,0.7700178712299,-0.837123442877719,-1.62888118561408
